id,text,lang
1495562065133641734,@feenforcee not anymore they stopped after covid,en
1495562065267748868,@evointegrity @rugbyintel this seams to show that the more a person is vaxed the higher chance they have of not onl… https://t.co/lnvmonbfiv,en
1495562065775185928,"rt @just_in_time_17: justin bieber tests positive for covid-19, tour date postponed - tmzhttps://t.co/cyvtnu67fg",en
1495562066127634441,"rt @claytravis: canada is now tear-gassing and beating its people, who are protesting seeking a return to normalcy, rather than simply admi…",en
1495562066786197504,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562067004248069,rt @curtishebert: the great reset pertaining to covid-19 was always about amplifying divisions between people. to create a new religion aro…,en
1495562066987560960,@docbruce65 @nbsaphiermd @travistritt i have yet to hear a government employee talk about exercise diet vitamin d z… https://t.co/waokyqtvyl,en
1495562067201433601,"rt @matthew82069336: thousands dead from covid since july,and not a word from @borisjohnson or @keir_starmer of any kind of sympathy to gri…",en
1495562067163549697,2 years of politicised leadership of covid in many countries including australia with inevitable effect on outcomes… https://t.co/thswo7wx3p,en
1495562068375707648,rt @ryuminating: 🐱 we've gone through everything now. you've taken out your appendix. 🐨 we got through covid.🐥 we're well now.,en
1495562068761657346,"rt @skmorefield: ""the c.d.c. has been routinely collecting information since the covid vaccines were first rolled out last year ... the age…",en
1495562068963082251,"rt @nakolewatson: i will never forget how when the article came out that said black people were more likely to die from covid-19, all of th…",en
1495562068983963659,@dmngood @bkhumberd how would i know your child is unwell if you didn’t say so? hope your kiddo is well soon. every… https://t.co/qgh5by1itv,en
1495562068967436291,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562068648288257,nsfw !!-----me when i have an obsession with post covid tweek #sptwt #southpark #postcovid #tweektweak… https://t.co/vitj31fygl,en
1495562069294428163,should have used the space laser to kill covid?  sarc///,en
1495562069638320133,rt @michiganstateu: msu professor kimberly dodd is leading efforts to discover the covid of tomorrow at the veterinary diagnostic laborator…,en
1495562069659295747,"rt @gayconservativ3: justin trudeau, who admits to wearing blackface more times than he can remember, is now calling canadian truckers, far…",en
1495562070523142146,"rt @netshrink: based on data from europe &amp; n america, academics in high income countries confidently declared that covid pandemic did not ↑…",en
1495562070586236928,rt @jaxajueny: this ones for diana,en
1495562070724595717,"rt @booksyjojo: @choo_ek nephew’s girlfriend lost her dad and grandma to covid. he was a pastor. at the funeral, no masks. i cannot fathom…",en
1495562070754213888,rt @cuhlmann: the great fear campaign. “…now we have formal confirmation… not only did so-called “covid deaths” account for just one per ce…,en
1495562070947168256,"rt @arunpudur: new zealand is fining people for not wanting to get tested for covid. if you don’t pay the fine you can get arrested, have y…",en
1495562072335077378,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562073241174026,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562073962594307,@sissyroxx deeply sorry for your suffering. long  covid should be discussed more since many are not aware. i pray y… https://t.co/3bdwh7msn0,en
1495562075095318528,"rt @aghuff: #nih does not have the right to redact anything from publicly funded, non-classified, #research and development. for all the…",en
1495562076475080705,rt @ajf140_amanda: i’m a teacher . i’ve had my 3 jabs. i got covid from a pupil and my class of 28 went down to 9 as it spread through the…,en
1495562077414506496,rt @tomfitton: corrupt and politicized @cdcgov hiding almost all the booster and other covid data it collects--including hospitalizations b…,en
1495562076927889411,7 day confirmed covid cases per 1k population by county for or   2022-02-17:  covid data insights from our analytic… https://t.co/kdmh58f2ro,en
1495562077947240456,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562078794440704,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562078584717312,"even as mask mandates end, ucsf’s bob wachter says he'll wear one until covid numbers reach this milestone… https://t.co/fwue65aivf",en
1495562078794493958,@jessekellydc he’s not gonna invade. this is all diversion tactics to take your attention away from the fact that c… https://t.co/8j9oldwm0l,en
1495562079146807298,@lauramiers have you contacted drs yo and dr patterson who are treating long covid successfully?,en
1495562079020986368,rt @dnswilson: police in paris have joined the march against covid mandates.,en
1495562080044343300,"rt @ericboehlert: interesting, @thisweekabc just had 10 min convo re: dems disarray. (covid! inflation!) not one word about trump smuggli…",en
1495562080778428418,rt @kirawontmiss: one sip of mcdonald’s sprite and its wraps,en
1495562081155928064,rt @edhull8: corrupt batshit crazy gop florida governor: school districts that defied no-mask mandate to save lives to lose $200m as retali…,en
1495562082548436993,"rt @vincentrk: omicron has caused more deaths in the us than delta. a bad variant will look deceptively ""milder"" if you don't consider th…",en
1495562082581839872,rt @nbsaphiermd: covid has caused the world to go mad and as a result chaos is erupting everywhere.,en
1495562083878019073,"rt @nytimes: the news of queen elizabeth ii’s covid diagnosis comes at an awkward time for prime minister boris johnson, who was expected t…",en
1495562085731762176,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495562085702459394,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562086025293824,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562086474076163,"rt @vprasadmdmph: all i know is: if you read the studies they are publishing, the reason they aren't sharing this data is absolutely not th…",en
1495562086868713472,rt @azpapip: so i'll be joining covid team hkl soon. mcm biasa. when the peak hits. you'll be going everywhere lah. hello hkl 🙋🏻‍♂️,en
1495562088839843848,rt @imanuela_e: @jeanrees10 the medical community has let us down 😢 all the reported side effects of the mrna vaccines are now being attri…,en
1495562089376669696,rt @deathball13: what #democrats used as a distraction for #voterfraud to elect @joebiden #racistinchief apparently think the #democrat par…,en
1495562090790096896,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495562091004051458,@bbcnews pmqs: boris johnson urged to apologise for 'over 80s' covid commenthttps://t.co/mfw0e5vklh,en
1495562091763318790,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495562092031758336,rt @polaristhelight: urgent!! my landlords daughter is taking over his properties &amp; shes been very cut throat abt her tenants. even threats…,en
1495562092472147977,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562092434366468,the role of tiny blood clots in long covid https://t.co/se2m5gflp1,en
1495562093294018560,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495562094158258181,"rt @ramyennoodles: still staring at these lovingly, covid wedding livestream shots. my bestie really married 🥺 look at how excited he is ht…",en
1495562094229528576,"rt @drfrancesryan: even by the mail’s standards, this is grotesque propaganda. coronavirus isn’t some moral challenge - if you try hard eno…",en
1495562094460256260,the queen has covid,en
1495562095076810758,i’m not saying will &amp; kate are trying to move that crown along… but..👀,en
1495562095471083529,rt @roman_baber: liberals won't break but @ndp mps are afraid to vote for @justintrudeau's emergency.@thejagmeetsingh said there's link b…,en
1495562095752007680,"rt @tuppersquares: as of now, most physicians still do not know that covid causes autonomic dysfunction. they are not screening long covid…",en
1495562095865257987,rt @nikkifried: what kind of person would do this?!?https://t.co/izvwwy6mt6,en
1495562096213430272,rt @solnatamd: it only takes one time to have covid &amp; end up with debilitating endless long covid.,en
1495562096473477124,rt @frontlineflash: ⚠️ what is vaids?? ⚠️…is the government assuring the public that the covid shots are safe—when science shows warning s…,en
1495562096960221185,omitting indoor air quality from covid-19 guidance for shelters and long-term care homes is a grave mistake… https://t.co/pdonzyeyhr,en
1495562097484304384,rt @jeffrookerj: what a sheer brilliant performance by @wesstreeting . not once did he hesitate in setting out labours clear position on co…,en
1495562099183001603,i'm looking forward to the virtual montgomery county education forum hosted by councilmember @ricepolitics,en
1495562101758246913,"rt @dylanreeve: i spend a lot of time lurking in telegram and facebook groups devoted to covid denial and anti-vax ideas, so none of what s…",en
1495562102106300416,"rt @judson4congress: ""team america for trump**"" is comedic!it was brutally obvious to any actual patriot that he was a self - serving gri…",en
1495562103201185792,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495562103389839360,"rt @i_am_johncullen: did you knowthat over 145,000 peoplehave died from influenza p&amp;ithis season, already?with all the attention on co…",en
1495562103670943747,rt @severy1975: according to several leading experts:1) if you have flu you will test positive for covid2) you can’t get covid twice3) c…,en
1495562104065060868,rt @peacein2017: great story of an ottawa business struggling under covid mandates that was helped by the influx of truckers.,en
1495562104291614724,rt @kwikwarren: the gop thinks a war in europe where thousands will lose their lives helps them in the midterms and ultimately against pres…,en
1495562104497188866,rt @nicolas20001: today is a sad day. nancy and hyebin tested positive for covid-19 and jooe is sick. hope you girls recover fast. 🥺🙏 have…,en
1495562104828530690,rt @digitheadrex: @katiefromtexas @jackposobiec they’ve been lying through their teeth about the vaccine being safe and effective when it i…,en
1495562105256558593,rt @betty72880069: @shawn_whatley check this out,en
1495562105403019264,the truth is: fort detrick is the place where the covid-19 originated. #omicron https://t.co/szrk3rsyea,en
1495562106187440135,so there are 2 chinese joints near my house..one also does hibachi...i've been going to that one for years until re… https://t.co/vfrq6sgyq8,en
1495562106774695943,@jadeitefox_ yeah like inviting me to a room party during winter is just asking for covid i feel like it seems like… https://t.co/xv3boc9gbi,en
1495562106938486786,rt @thenewdailyau: queensland's health minister yvette d’ath says the state government hopes to lift its statewide suspension of elective s…,en
1495562107324149762,"rt @louishenwood: as boris johnson and various tory mps wish our queen a swift recovery from covidthis is what he said in july 2021""it’…",en
1495562107848433666,"rt @frankammendolea: if the triple vaxxed queen of england has covid, then we’re all eventually getting covid. take your damn masks off and…",en
1495562107802492928,"rt @apsmunro: ""getting back to normal"" does not, and never did mean pretending covid doesn't existit *does* mean ending legal restriction…",en
1495562108045570050,"rt @rohmac: 27% of the uk population has had covid. over 160,000 have died. and boris johnson, supported by the sun, is ""claiming victory…",en
1495562108418682881,"also what they did in iraq, kuwait, libya and it just goes on",en
1495562109010206728,@cdcgov this article in the nyt published today claims your data says booster shots aren't warranted for most peopl… https://t.co/kolivydeca,en
1495562109698068483,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562109924618244,"rt @nathaliejacoby1: i’m still wearing a mask in crowded places and i may continue to do that for a long time, maybe even after covid. do…",en
1495562110394327044,rt @a_demerise: this👇🏻,en
1495562110981611520,rt @nbsaphiermd: the cdc’s response when questioned about their withholding of covid data and lack of transparency is essentially “we don’t…,en
1495562111828824071,covid got real hush hush for some reason,en
1495562112017604612,"rt @erictopol: new @cdcgov proof of benefit of vaccine booster for protection from covid hospitalization in young, age 18-49, as previousl…",en
1495562111912714246,@georgeeich @jamesflexed @lifefreedomfam yes. they did do all those things you say. but they stopped a long time ag… https://t.co/ajfkjtnzxi,en
1495562112827105287,"rt @grumpyyetamusin: do you think many folk here grasp the fact that ardern's success in mitigating covid up until now has made her, and nz…",en
1495562112890032132,"loved ones, not numbers: share your memories of those lost to covid-19 https://t.co/j9nbyjicsr via @abcaustralia",en
1495562114114764803,@pradierj @lovin_the_life4 @katrinapierson *with covid,en
1495562115570098181,rt @barnes_law: 1/ canadian craziness against the convoy continues;2/ democrats latest scheme to steal congress in 2022;3/ vaccine mandat…,en
1495562116320821249,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562117235228675,rt @kirawontmiss: one sip of mcdonald’s sprite and its wraps,en
1495562118607040514,"rt @ryuminating: 🐱 *reading* were you okay during covid, jimin?🐥 i was okay. actually, my stomach hurt [because of his appendix]. i did ha…",en
1495562118975868930,"rt @lauramiers: “two full years into the pandemic, the agency leading the country’s response to the public health emergency has published o…",en
1495562121987469316,rt @ajf140_amanda: i’m a teacher . i’ve had my 3 jabs. i got covid from a pupil and my class of 28 went down to 9 as it spread through the…,en
1495562122667118592,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495562122784575492,this covid thingy is weird tho. last night im having a flu like crazy. this morning i wake up like nothing happened. lah.,en
1495562123145064448,"rt @b52malmet: queen elizabeth, her son, prince charles, his wife, camilla all have #covid.  our surgeon general, his wife, and two childre…",en
1495562123535171585,justin bieber cancels show at t-mobile arena in las vegas after testing positive for covid-19 https://t.co/xxxqcek6h0,en
1495562125485477893,rt @tomfitton: corrupt and politicized @cdcgov hiding almost all the booster and other covid data it collects--including hospitalizations b…,en
1495562127289077762,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495562127393935364,"rt @pregnancyall: ""addressing low vaccine uptake rates in #pregnant women is imperative to protect the health of women and babies in the on…",en
1495562127536496646,rt @kirawontmiss: one sip of mcdonald’s sprite and its wraps,en
1495562127431581703,rt @3rdsource_: #covid #covid-19 #omicronvariant #omicron we have something to say!!! we are the people!!! https://t.co/y6uglsevr0 https://…,en
1495562128450895872,"rt @borisjohnson: covid will not suddenly disappear, and we need to learn to live with this virus and continue to protect ourselves without…",en
1495562128631242758,"rt @nadine_writes: offensive, insensitive, potentially dangerous front page. unfortunately not everyone who contracts covid is able to work…",en
1495562128652398595,@monicaperezshow and it's unnecessary for people like me who's already had covid.,en
1495562129738715136,"rt @b52malmet: queen elizabeth, her son, prince charles, his wife, camilla all have #covid.  our surgeon general, his wife, and two childre…",en
1495562131487567874,rt @jamiedykes5: covid is real. the storm is real. the earth is round. god isn't real. of dykes &amp; mann is coming soon. come on people.,en
1495562131609210883,rt @michaelpsenger: notice how every covid mandate has been the perfect pretext to dismantle a given human right:•lockdowns: the right to…,en
1495562131890229250,"rt @lizzieslists: are people really ok with knowing that if they go out to dinner, the chef and restaurant staff could have covid, if they…",en
1495562132343369728,i heard they closed down the railways for safety reasons ..would that be the same safety reasons they told us hospi… https://t.co/y2unuajw0x,en
1495562133077114884,light duties for 95-year-old queen elizabeth who is experiencing covid symptoms but your kids are wearing masks in… https://t.co/fmxtandjin,en
1495562133748301831,"rt @enews: justin bieber postpones concert after covid-19 affects ""tour family"" https://t.co/jmic8y4bmd",en
1495562134243188740,"rt @haroldsbro: while republicans are trying to deny children knowledge, democrats have given each school $1 million to protect kids from c…",en
1495562134398255104,rt @nikkifried: what kind of person would do this?!?https://t.co/izvwwy6mt6,en
1495562134805229574,"rt @cleavon_md: testing is a critical component to the covid-19 strategy so it must be affordable, reliable &amp; rapid.  you need to know wher…",en
1495562134905835520,"also, it will be interesting to see studies on the opposite: vaccinated (spike-response) then actual covid (full vi… https://t.co/i0isupbxdn",en
1495562135325188099,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495562136113790976,rt @mccaffreyr3: dr vin gupta and i… seattle. 20 feb 2022.   such a brilliant voice of objective medical covid insight on msnbc. https://t.…,en
1495562136009195521,rt @kdurquiza: lost someone to covid?the national covid memorial day photo submission is live. click here --&gt; https://t.co/ckzhluzvoo to…,en
1495562136776593410,rt @beckyjohnson444: who is responsible for stripping active military of informed consent regarding covid vaccinations? stars &amp; stripes ma…,en
1495562137502167040,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562138835894275,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562139142168577,rt @novogratz: sugar is killing us in america.  the average man and woman has gained over 30 lbs in the past 30 years.  french women have g…,en
1495562139615961088,rt @koreaboo: bts’s v expresses sincere gratitude for army as he recovers from covid-19https://t.co/g8y4k3ubu2,en
1495562139930611714,rt @peterhotez: on this #worlddayofsocialjustice #socialjusticeday our @texaschildrens vaccine center is accelerating a recomb protein pate…,en
1495562139964252162,you mean shame. if #johnsonout_25 had any. how can he be oroud of endangering lives and the nhs. again.… https://t.co/pyhvy9eoxj,en
1495562141164011520,https://t.co/hqocktb0km#covid19#covid-19#covid#omicronthese countries infected with crown disease by the us can claim!,en
1495562142195625984,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562142346588162,"rt @michaelpsenger: so queen elizabeth, age 95, has covid. her symptoms are mild and she’s still working. this is what they shut down your…",en
1495562143210487808,@maelstromminded yep.  i think mask wearing for me may just be a way of life even if we get covid figured out.  we… https://t.co/8sbspocetl,en
1495562144699621376,"rt @visitgermanyuk: great news! from today, uk &amp; ireland is no longer a high-risk area, which means you will no longer have to fill in a pa…",en
1495562144670175234,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562144598867981,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562144854814721,rt @mledaloo: the bullies and frauds are destroying everything around us. thread! 👇🏼,en
1495562145249075204,"""move on"" mentality/reality being used to justify no covid protections and no accountability for insurrectionists",en
1495562145873993730,i think you've got to bear in mind some people have things worse than covid.,en
1495562147560054796,"@daddyfrusciante plenty of ibuprofen, paracetamol, and sleep. vicks vapour rub helped with the tight chest loads when i had covid",en
1495562148445052928,"rt @leftylockdowns1: not shocked cdc has been withholding data, including about the efficacy of boosters on those under 50 (none) and break…",en
1495562148579360777,"rt @just_in_time_17: justin bieber tests positive for covid-19, tour date postponed - tmzhttps://t.co/cyvtnu67fg",en
1495562148566740996,rt @popbase: queen elizabeth ii has tested positive for covid-19. https://t.co/grqzlxhcjd,en
1495562149342625802,y’all really think that michael and luke got married in secret during covid when their parents couldn’t be there?!… https://t.co/tuvlqeucvi,en
1495562149585948673,freedom is down to you: boris johnson hails end of covid curbs after two years https://t.co/rvha7yqtox,en
1495562149913051138,@robbysoave that 95 year old has better health care than 90% of the people. covid is deadly for the working class a… https://t.co/wbiqfsced3,en
1495562151301455873,the queen has covid. ??? no one talk to me rn i'm not okay,en
1495562151859265538,rt @katykray73: does the queen have covid because her son is facing intensive media scrutiny for being a deviant and jean-luc brunel just d…,en
1495562152912076805,i honestly need her to live to 100…simply because it’s never happened to a monarch.,en
1495562152966594563,"rt @ericboehlert: interesting, @thisweekabc just had 10 min convo re: dems disarray. (covid! inflation!) not one word about trump smuggli…",en
1495562154136719360,rt @cleavon_md: over 1 million more americans have died during the covid-19 pandemic than prior years.  https://t.co/jagdbgzqy1 https://t.c…,en
1495562154870775810,"rt @robbysoave: if 95-year-old queen elizabeth ii can ""continue light duties"" while experiencing mild covid symptoms, what is the argument…",en
1495562154874970113,"rt @dwuhlfelderlaw: 68,902 floridians have reportedly died from covid-19. desantis won his gubernatorial race in 2018 by 32,463 votes.",en
1495562155114041350,"rt @sandieshoes: gbnews.michael portillo, paul embery &amp; arlene foster so far have discussed..post office russian skatergolden visas l…",en
1495562155428827144,no strum today for both na and jp bois :(have to bring kids to the doctor and access them for todayentire famil… https://t.co/xxltm2zf1h,en
1495562155508252673,could you imagine if the worlde was covid,en
1495562155617312772,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562155701280774,rt @billzo_: no no no no fuck oh god oh no god please save the queen nooooo,en
1495562156066185220,does covid mess with your memory?,en
1495562156112232453,let the queen die of covid. fuck the bullshit mail. if you died of covid you were weak not like the pampered as fu… https://t.co/kqp2htctcq,en
1495562156338827266,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562157311901698,rt @drericding: 📍why is @cdcgov still dragging its feet &amp; not yet redefining “fully vaccinated” as ‘with booster’? it’s obvious original 2-…,en
1495562157227843586,time for covaxin @us_fda no time to waste!!!!,en
1495562157462802437,"was reprimanded by my mother after responding to her telling me the queen has covid with, ""rip bozo""",en
1495562157785759747,"rt @cdcgov: as of february 14, 2022, 252.1 million people have received at least one dose of a #covid19 vaccine. of those, 214 million are…",en
1495562158016401410,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495562157898887168,republicans pledge to uncover covid origins: 'we will leave no stone unturned' - fox news https://t.co/bphrlxdybe,en
1495562158259994624,but you can’t fight #racism with #racist behavior. it takes alot from me to get back in everyday life after #covid… https://t.co/cqnaldnjyb,en
1495562158364626946,rt @lxrissv: they’re soft launching lizzie’s death by saying she has covid 😭,en
1495562158792675328,@davidharewood was he vaccinated? says he died of covid.,en
1495562159551569924,rt @cleavon_md: testing is important b/c it allows for early treatment of people with underlying conditions that have a high risk of progre…,en
1495562159559954442,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562159258017792,"""much of the withheld information could help state and local health officials better target their efforts to bring… https://t.co/f2eakxw7yw",en
1495562159987716096,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562160361123840,rt @sandyboots2020: my daughter writing to johnson to let him know what she thinks of his “let it rip” covid policy.#covidisnotover ano…,en
1495562160960909312,"@devilstower there was a enemy for the right wing to rally against- terrorism, islam, hate for humanity, immigrati… https://t.co/zr2kyaekup",en
1495562161049018371,@mike_fabricant and another one... did you miss a meeting ?,en
1495562161657106437,#covid has a “midterm” variant.it disappears until november 4th 2022.#naturalimmunity,en
1495562162315612162,rt @tomfitton: corrupt and politicized @cdcgov hiding almost all the booster and other covid data it collects--including hospitalizations b…,en
1495562163481722880,"rt @renewamerica: ""cowardice is more contagious than covid-19 at this point and spreading through the republican caucus."" @milestaylorusa h…",en
1495562163574173697,rt @dramarmoh: all i see are covid-19 accelerating events organised by &amp; attended by people who should know better.please respect your he…,en
1495562163506745347,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495562163938897922,"rt @robbysoave: if 95-year-old queen elizabeth ii can ""continue light duties"" while experiencing mild covid symptoms, what is the argument…",en
1495562165150957575,rt @stonecoldsasss: i need funds to secure the deposit for my place. i need to 3x the rent upfront. i also had covid last month and couldn’…,en
1495562167118176263,covid patients may have increased risk of mental health problems https://t.co/eh2zvuqbdt,en
1495562167181103106,"rt @invisiblelad007: ah, small town nc seems to be doing well.",en
1495562167533424644,"rt @917wvxu: as we near two years of the pandemic, wvxu would like to remember the people in our area lost to covid. if you've lost someone…",en
1495562167575322626,rt @atxpopoki: the queen already died.  an actor.,en
1495562167726268423,rt @stonecoldsasss: i need funds to secure the deposit for my place. i need to 3x the rent upfront. i also had covid last month and couldn’…,en
1495562168351215618,rt @ajf140_amanda: i’m a teacher . i’ve had my 3 jabs. i got covid from a pupil and my class of 28 went down to 9 as it spread through the…,en
1495562168275976193,@iripann family u tgh covid tu ripan.,en
1495562168351309825,rt @stonecoldsasss: i need funds to secure the deposit for my place. i need to 3x the rent upfront. i also had covid last month and couldn’…,en
1495562168342925314,"jack kept saying that the covid-19 came from fort detrick, and now i have to tell him: you're right! #omicron https://t.co/8scanus8h5",en
1495562168535814148,having spent more than 14 hours today in airports (and still not at the final destination)...my biggest takeaway is… https://t.co/lemyvjil19,en
1495562169462796290,"rt @nakolewatson: i will never forget how when the article came out that said black people were more likely to die from covid-19, all of th…",en
1495562170188419078,@ottawadaddy more people marching for freedoms to stop these ridiculous forced mandates on canadians ! enough my wi… https://t.co/xpiuopbxnx,en
1495562170750353411,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562171513982977,"in other news from 1991, no one died of covid in aged-care while the minister went to the cricket and the pm cooked… https://t.co/rrd70zofwo",en
1495562172352512003,"rt @ryuminating: 🐱 *reading* were you okay during covid, jimin?🐥 i was okay. actually, my stomach hurt [because of his appendix]. i did ha…",en
1495562171937402880,here you go all#cdnpolitics #canada #cdnpoli @maximebernier @jordanbpeterson @birgitomo #abpoli #skpoli #polqc… https://t.co/yqnlqzweae,en
1495562172709101579,@unojen_wood yes but you can still get free lfts via nhs wales delivered to your door max 1 pack of 7 per day https://t.co/jvqzt6atik,en
1495562173678039040,"got to spend the weekend with my parents and their adorable dog, gypsy, after not seeing them since 1/1 due to busi… https://t.co/h3zbwfwkrg",en
1495562174084878336,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562174105899008,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562174558654465,rt @auxipublic: are you worry about #vaccinedeaths ?do you know there are #antidote for #covid ?https://t.co/ufebdgnbon,en
1495562174693253120,"rt @blitheringbooby: it is wonderful to have new covid treatments, like paxlovid. extensive trials are now underway with celebrities and th…",en
1495562175410319365,@fannika @nycmayor @arod @bam_brooklyn @publictheaterny @phnyc @metopera @who my daughters senior trip was schedule… https://t.co/7kpuohyaxw,en
1495562175842299906,rt @nikkifried: what kind of person would do this?!?https://t.co/izvwwy6mt6,en
1495562176177872900,rt @arieella_: and joe biden sent them 4 covid tests lmfaoooooooo,en
1495562176240648194,elderly hiv positive patient among four covid-19 deaths | loop trinidad &amp; tobago - loop news...… https://t.co/bevzbrkcxs,en
1495562177771712517,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495562177805262852,"rt @profnfenton: the usual suspects are demanding new lockdowns &amp; removal of civil liberties. so, a reminder that no matter what the risks…",en
1495562178111447042,"rt @libsoftiktok: new zealand is fining people for not wanting to get tested for covid. if you don’t pay the fine you can get arrested, hav…",en
1495562179717779456,"rt @strangerjosh11: ""from the beginning, the food and drug administration (fda), the us health regulatory agency, knew that vaccines develo…",en
1495562179705245700,"rt @demdifference: @nikkifried one who, for political reasons, recklessly stripped local officials of the authority to fight covid last may…",en
1495562181680766976,"rt @realaceufemio: 100% vaccination rate means vaccinating every human, cat, dog, bank vole, ferret, fruit bat, hamsters, mink, pig, rabbit…",en
1495562181831708674,rt @njoyflyfishing: 7 day confirmed covid cases per 1k population by county for ok   2022-02-17:  covid data insights from our analytics te…,en
1495562181668134919,@yodelodwho @meredith_trail @joshtavenner @karenvaccinated @professorpongo @anacabrera they don’t have to fight “bi… https://t.co/o8dbw6ly8o,en
1495562181995282433,@hef_banks non covid illness,en
1495562182293172224,olympics was ‘one of the safest places on this planet’: covid updates https://t.co/t5xnlkbizl,en
1495562181928448001,"come on covid, do your thing https://t.co/2z6bntjplg",en
1495562183215882241,rt @jackposobiec: why does the government expect us to believe them about ukraine after what they just pulled with covid,en
1495562184889352194,#country #music #radio #internetcountry radio  live 12 noon thurs thru monday 24/7 https://t.co/rgid1sbolo,en
1495562185451393024,rt @alliecrenshaw12: i’m gonna make a bold statement but i truly believe if we would have done nothing to stop covid—literally nothing—we…,en
1495562184952270853,front pages of monday's national newspapers -the daily mail praises the queen's determination to continue working… https://t.co/ju9ca0tzw7,en
1495562185770246149,@garyj_white @pritipatel @rishisunak why are france not putting these poor covid ridden work shy aliens up in the 5… https://t.co/8qyweiedfe,en
1495562185241673740,"derived from queen contracting covid 1277 weeks after diana's crash - 1277 ts = pd, along with the other syncs show… https://t.co/m5zrxta1zc",en
1495562186890133513,rt @dalbideu: 'lifting covid-19 restrictions risks an 80% rise in cases' says the independent. you can add that removing free testing will…,en
1495562187141750784,rt @roman_baber: liberals won't break but @ndp mps are afraid to vote for @justintrudeau's emergency.@thejagmeetsingh said there's link b…,en
1495562187636555778,rt @remasculate: truth.   the government lies           a lot,en
1495562188442206209,god save the queen,en
1495562190488805379,"rt @apsmunro: ""getting back to normal"" does not, and never did mean pretending covid doesn't existit *does* mean ending legal restriction…",en
1495562191596138504,"rt @devilstower: 21 years ago, one guy, in england, put explosives in his shoes and tried to light them with a match. no one was harmed. fo…",en
1495562191936036865,"@reluctant_us3r @goodfoodgal yes this fact already arising. not hiv aids, but auto  immune deficiency result of tar… https://t.co/8hbgnl1nng",en
1495562192359510018,"rt @aaron_derfel: 1) as covid hospitalizations trend downward in québec — dipping by 31 to 1,758 saturday — everyone is wondering what will…",en
1495562192858533894,rt @oklahomacovid: 83.9% of all oklahomans 18+ have received at least one dose of the covid vaccine.national average is 87.7%,en
1495562192984363010,rt @dcdoc33: i am in this private covid-pediatric fb group and it's been eye opening. i've learned a tremendous amount.  thousands of peds…,en
